"Chrom"	"Pos"	"Name"	"Class"	"Markers"
"7467"	4	21667156	"b007466"	"b"	"PZE.104020337;"
"7468"	4	21670706	"b007467"	"b"	"PZE.104020366;"
"7469"	4	21673420	"b007468"	"b"	"PZE.104020409;"
"7470"	4	21911830	"b007469"	"b"	"SYN23842;"
"7471"	4	21914650.5	"b007470"	"b"	"PZE.104020645;PZE.104020646;"
"7472"	4	22142582	"b007471"	"b"	"SYN15294;"
"7473"	4	22206347	"b007472"	"b"	"PZE.104020883;"
"7474"	4	22329707	"b007473"	"b"	"SYN4541;"
"7475"	4	22329916	"b007474"	"b"	"PUT.163a.60400146.3011;"
"7476"	4	22360895	"b007475"	"b"	"SYN10577;"
"7477"	4	22617480.5	"b007476"	"b"	"PZE.104021058;PZE.104021090;PZE.104021091;PZE.104021092;PZE.104021108;PZE.104021133;SYN24433;PZE.104021147;PZE.104021148;PZE.104021149;PZE.104021172;PZE.104021220;"
"7478"	4	22836106	"b007477"	"b"	"PZE.104021283;"
"7479"	4	22836203	"b007478"	"b"	"PZE.104021281;"
"7480"	4	22979589	"b007479"	"b"	"PZE.104021381;"
"7481"	4	22981553	"b007480"	"b"	"PZE.104021405;"
"7482"	4	22982839	"b007481"	"b"	"PZE.104021433;"
"7483"	4	23072904	"b007482"	"b"	"PZE.104021524;"
"7484"	4	23142463	"b007483"	"b"	"PZE.104021549;"
"7485"	4	23157987	"b007484"	"b"	"PZE.104021562;"
"7486"	4	23162796	"b007485"	"b"	"PZE.104021602;"
"7487"	4	23190139	"b007486"	"b"	"PZE.104021665;"
"7488"	4	23380413	"b007487"	"b"	"PZE.104021739;"
"7489"	4	23426703	"b007488"	"b"	"PZE.104021774;"
"7490"	4	23524571	"b007489"	"b"	"PZE.104021862;"
"7491"	4	23555272	"b007490"	"b"	"PZE.104021926;"
"7492"	4	23907202.5	"b007491"	"b"	"PZE.104022139;PZE.104022145;"
"7493"	4	23947893	"b007492"	"b"	"PZE.104022152;"
"7494"	4	23951340	"b007493"	"b"	"PZE.104022176;"
"7495"	4	24209116	"b007494"	"b"	"PZE.104022310;"
"7496"	4	24590904	"b007495"	"b"	"PZE.104022363;PZE.104022366;PZE.104022369;PZE.104022381;PZE.104022472;"
"7497"	4	24764551	"b007496"	"b"	"PZE.104022475;PZE.104022476;"
"7498"	4	24764627	"b007497"	"b"	"PZE.104022479;"
"7499"	4	24909405	"b007498"	"b"	"PUT.163a.78122682.4405;"
"7500"	4	24909625	"b007499"	"b"	"PZE.104022509;"
"7501"	4	24977657	"b007500"	"b"	"PZE.104022542;"
"7502"	4	24977720	"b007501"	"b"	"PZE.104022543;"
"7503"	4	24977789	"b007502"	"b"	"PZE.104022544;"
"7504"	4	25095250	"b007503"	"b"	"PZE.104022557;PZE.104022558;PZE.104022606;PZE.104022608;"
"7505"	4	25251372	"b007504"	"b"	"PZE.104022591;"
"7506"	4	25326618	"b007505"	"b"	"PZE.104022620;"
"7507"	4	25362972.5	"b007506"	"b"	"SYNGENTA1990;PZE.104022634;PZE.104022662;"
"7508"	4	25463955	"b007507"	"b"	"PZE.104022691;"
"7509"	4	25639678	"b007508"	"b"	"PZE.104022764;"
"7510"	4	25643745	"b007509"	"b"	"PZE.104022772;"
"7511"	4	25742390	"b007510"	"b"	"PZE.104022829;"
"7512"	4	25789256	"b007511"	"b"	"PZE.104022896;"
"7513"	4	26098307.5	"b007512"	"b"	"PZE.104022932;SYN12641;"
"7514"	4	26400589	"b007513"	"b"	"SYNGENTA13284;"
"7515"	4	26403314	"b007514"	"b"	"PZE.104023433;"
"7516"	4	26408541	"b007515"	"b"	"PZE.104023477;"
"7517"	4	26426951	"b007516"	"b"	"PZE.104023339;"
"7518"	4	26557429.5	"b007517"	"b"	"SYN12649;SYN12639;SYN12645;SYN5464;SYN5463;SYN5465;"
"7519"	4	26614895	"b007518"	"b"	"PHM4901.9;"
"7520"	4	26684552	"b007519"	"b"	"PZE.104023646;"
"7521"	4	26796165	"b007520"	"b"	"PZE.104023674;PZE.104023768;PZE.104023748;PZE.104023739;PZE.104023724;"
"7522"	4	26914157	"b007521"	"b"	"PZE.104023818;"
"7523"	4	27018649	"b007522"	"b"	"PZE.104023877;"
"7524"	4	27019495	"b007523"	"b"	"PZE.104023894;"
"7525"	4	27218823	"b007524"	"b"	"PZE.104023974;PZE.104023999;"
"7526"	4	27418086	"b007525"	"b"	"PZE.104024059;"
"7527"	4	27456038	"b007526"	"b"	"PZE.104024117;PZE.104024128;PZE.104024134;"
"7528"	4	28027491	"b007527"	"b"	"PZE.104024382;"
"7529"	4	28094456	"b007528"	"b"	"PZE.104024421;"
"7530"	4	28222595	"b007529"	"b"	"SYN19197;SYN19198;PUT.163a.76289864.3936;PZE.104024493;PZE.104024520;"
"7531"	4	28350977	"b007530"	"b"	"PZE.104024557;"
"7532"	4	28831779	"b007531"	"b"	"SYN14269;"
"7533"	4	28834097	"b007532"	"b"	"PZE.104024739;"
"7534"	4	28836464	"b007533"	"b"	"PZE.104024754;"
"7535"	4	28984241	"b007534"	"b"	"PZE.104024876;"
"7536"	4	29134197.5	"b007535"	"b"	"PZE.104024964;PZE.104024989;PZE.104024991;PZE.104025000;PZE.104025013;PZE.104025014;"
"7537"	4	29167040.5	"b007536"	"b"	"PZE.104025032;PZE.104025052;"
"7538"	4	29253207	"b007537"	"b"	"PZA02457.1;SYN716;PZE.104025174;"
"7539"	4	29793850	"b007538"	"b"	"PUT.163a.78082681.4152;"
"7540"	4	29793985	"b007539"	"b"	"PUT.163a.78082681.4153;"
"7541"	4	30199190	"b007540"	"b"	"PZE.104025517;"
"7542"	4	30942058.5	"b007541"	"b"	"PZE.104025813;PZE.104025831;PZE.104025834;"
"7543"	4	31033449	"b007542"	"b"	"PUT.163a.71436918.3314;PZE.104025890;"
"7544"	4	31060531	"b007543"	"b"	"ZM005894.0463;"
"7545"	4	31062683	"b007544"	"b"	"PUT.163a.60395393.2931;"
"7546"	4	31062953	"b007545"	"b"	"PZE.104025905;"
"7547"	4	31065124	"b007546"	"b"	"PZE.104025918;"
"7548"	4	31070640	"b007547"	"b"	"PZE.104025940;"
"7549"	4	31101768	"b007548"	"b"	"SYN34840;"
"7550"	4	31102048	"b007549"	"b"	"SYNGENTA16899;SYNGENTA16902;"
"7551"	4	31108073	"b007550"	"b"	"PZE.104025973;"
"7552"	4	31115445	"b007551"	"b"	"PZE.104025992;"
"7553"	4	31245730	"b007552"	"b"	"PZE.104026172;"
"7554"	4	31249932	"b007553"	"b"	"PZE.104026198;"
"7555"	4	31306276	"b007554"	"b"	"PZE.104026267;"
"7556"	4	31578260	"b007555"	"b"	"PZE.104026739;"
"7557"	4	31614145	"b007556"	"b"	"SYN15455;"
"7558"	4	31713714	"b007557"	"b"	"PZE.104026873;"
"7559"	4	31844172	"b007558"	"b"	"PZE.104026951;"
"7560"	4	32101324	"b007559"	"b"	"PZE.104027058;PZE.104027060;PZE.104027159;"
"7561"	4	32244577	"b007560"	"b"	"PZE.104027237;"
"7562"	4	32244946	"b007561"	"b"	"SYN23003;"
"7563"	4	32245737	"b007562"	"b"	"SYN23005;"
"7564"	4	32245929	"b007563"	"b"	"SYN23002;"
"7565"	4	32250611	"b007564"	"b"	"SYN23007;"
"7566"	4	32497909	"b007565"	"b"	"PZE.104027342;"
"7567"	4	32791915	"b007566"	"b"	"PZE.104027630;"
"7568"	4	32965846	"b007567"	"b"	"PZE.104027603;PZE.104027568;ZM013826.0574;SYN36957;"
"7569"	4	33119826	"b007568"	"b"	"SYN36962;"
"7570"	4	33120348	"b007569"	"b"	"SYN36961;"
"7571"	4	33126199	"b007570"	"b"	"PZE.104027834;"
"7572"	4	33361597	"b007571"	"b"	"PZE.104027907;"
"7573"	4	33438146	"b007572"	"b"	"SYN36116;"
"7574"	4	34013824	"b007573"	"b"	"PZE.104028223;"
"7575"	4	34050197.5	"b007574"	"b"	"SYN5775;SYN5776;PZE.104028332;"
"7576"	4	34299809	"b007575"	"b"	"SYNGENTA10353;SYNGENTA10352;PZE.104028461;"
"7577"	4	34728433.5	"b007576"	"b"	"SYN38419;PZE.104028514;PZE.104028511;SYN4413;SYN4401;PZE.104028825;"
"7578"	4	34957602	"b007577"	"b"	"PZE.104028896;"
"7579"	4	35244359.5	"b007578"	"b"	"PZE.104029153;PZE.104029141;PZE.104029222;"
"7580"	4	35543181	"b007579"	"b"	"PZE.104029389;"
"7581"	4	35547172	"b007580"	"b"	"SYN1245;"
"7582"	4	35552007	"b007581"	"b"	"SYN1250;"
"7583"	4	35576322	"b007582"	"b"	"SYN1246;"
"7584"	4	35624968	"b007583"	"b"	"PZE.104029495;"
"7585"	4	35626797	"b007584"	"b"	"PZE.104029507;PZE.104029514;"
"7586"	4	35762391	"b007585"	"b"	"SYNGENTA13446;"
"7587"	4	35985028	"b007586"	"b"	"PZE.104029735;"
"7588"	4	36305896	"b007587"	"b"	"SYN14310;"
"7589"	4	36310096	"b007588"	"b"	"PZE.104030088;"
"7590"	4	36317514	"b007589"	"b"	"SYN14313;"
"7591"	4	36409404	"b007590"	"b"	"SYN14316;"
"7592"	4	36495378	"b007591"	"b"	"PZE.104030289;"
"7593"	4	36516253	"b007592"	"b"	"SYN6250;"
"7594"	4	36545089	"b007593"	"b"	"PUT.163a.60346357.2550;"
"7595"	4	36766005	"b007594"	"b"	"ZM009350.0539;"
"7596"	4	36906008	"b007595"	"b"	"PZE.104030587;"
"7597"	4	36931185	"b007596"	"b"	"PZE.104030661;"
"7598"	4	37014092	"b007597"	"b"	"SYN25839;"
"7599"	4	37022660	"b007598"	"b"	"PZE.104030775;"
"7600"	4	37023900	"b007599"	"b"	"PUT.163a.89249187.4628;PUT.163a.89249187.4626;"
"7601"	4	37102610	"b007600"	"b"	"SYN24111;"
"7602"	4	37183301.5	"b007601"	"b"	"PZE.104030857;PZA.003385001;PZE.104030935;"
"7603"	4	37297639	"b007602"	"b"	"PZE.104030980;"
"7604"	4	37400921.5	"b007603"	"b"	"SYN24841;PZA.001751002;SYN6504;SYN6502;PZE.104031203;PZE.104031214;"
"7605"	4	37762885	"b007604"	"b"	"PZE.104031302;"
"7606"	4	37937180	"b007605"	"b"	"SYN23402;"
"7607"	4	38045040	"b007606"	"b"	"PZE.104031374;PZE.104031393;SYN30536;PZE.104031472;"
"7608"	4	38236003	"b007607"	"b"	"PZE.104031512;"
"7609"	4	38286974	"b007608"	"b"	"PZE.104031554;"
"7610"	4	38313824	"b007609"	"b"	"PZE.104031667;PZE.104031695;"
"7611"	4	38725625	"b007610"	"b"	"PZE.104031917;"
"7612"	4	38760169	"b007611"	"b"	"SYN8860;"
"7613"	4	38947620	"b007612"	"b"	"PZE.104032097;PZE.104032101;"
"7614"	4	39169446.5	"b007613"	"b"	"PUT.163a.50330172.2210;PZE.104032227;PZE.104032228;"
"7615"	4	39328092	"b007614"	"b"	"SYN4887;SYN4885;"
"7616"	4	39544466	"b007615"	"b"	"PZE.104032365;SYN12112;"
"7617"	4	39688334.5	"b007616"	"b"	"PZE.104032542;PZE.104032556;PZE.104032572;PZE.104032694;"
"7618"	4	39780956	"b007617"	"b"	"PZE.104032699;"
"7619"	4	39794414	"b007618"	"b"	"PZE.104032638;"
"7620"	4	39795604	"b007619"	"b"	"PZE.104032659;"
"7621"	4	39797176	"b007620"	"b"	"PZE.104032675;"
"7622"	4	39973955	"b007621"	"b"	"PZE.104032758;"
"7623"	4	39979502	"b007622"	"b"	"PZE.104032773;"
"7624"	4	40349244	"b007623"	"b"	"PZE.104032843;PZE.104032851;SYN32014;PZE.104032856;SYN32013;"
"7625"	4	41179156	"b007624"	"b"	"PZE.104033002;PZE.104033014;ZM008513.0519;PZE.104033064;PZE.104033101;PZE.104033117;PUT.163a.78112739.4310;PZE.104033199;PZE.104033207;PZE.104033229;PZE.104033340;"
"7626"	4	41756479	"b007625"	"b"	"SYN25580;SYN15115;SYN15114;SYN15112;SYN4255;"
"7627"	4	41976611	"b007626"	"b"	"PZE.104033489;PZE.104033527;SYN4257;PZE.104033608;"
"7628"	4	42150809	"b007627"	"b"	"SYN29671;"
"7629"	4	42257485	"b007628"	"b"	"PZE.104033791;"
"7630"	4	42261354	"b007629"	"b"	"PZE.104033817;"
"7631"	4	42280089	"b007630"	"b"	"PZE.104033826;"
"7632"	4	42428796	"b007631"	"b"	"PZE.104033928;"
"7633"	4	42570652	"b007632"	"b"	"PZE.104033974;PZE.104034015;"
"7634"	4	42702676	"b007633"	"b"	"SYN24663;PZE.104034112;"
"7635"	4	42985940.5	"b007634"	"b"	"PZE.104034278;PZE.104034293;PZE.104034331;PZE.104034332;"
"7636"	4	43167149	"b007635"	"b"	"SYN15522;"
"7637"	4	43188296	"b007636"	"b"	"PZE.104034457;"
"7638"	4	43188333	"b007637"	"b"	"PZE.104034458;"
"7639"	4	43467018.5	"b007638"	"b"	"PZE.104034525;PZE.104034626;PZE.104034629;PZE.104034659;PZE.104034684;PZE.104034690;PZE.104034691;SYN8382;SYN8383;"
"7640"	4	43657537.5	"b007639"	"b"	"PZE.104034728;PZE.104034729;PZE.104034730;"
"7641"	4	43660074	"b007640"	"b"	"PZE.104034733;"
"7642"	4	43667275	"b007641"	"b"	"PZE.104034737;"
"7643"	4	44455301	"b007642"	"b"	"PZE.104035034;"
"7644"	4	44504375	"b007643"	"b"	"PZE.104035067;"
"7645"	4	44666108	"b007644"	"b"	"PZE.104035117;PZE.104035120;PZE.104035148;"
"7646"	4	44812390	"b007645"	"b"	"PZE.104035236;"
"7647"	4	44906424	"b007646"	"b"	"PZE.104035204;PZE.104035248;"
"7648"	4	44957920	"b007647"	"b"	"PZE.104035252;"
"7649"	4	45110755.5	"b007648"	"b"	"PZE.104035257;SYN29697;SYN29698;SYN29699;SYN17312;SYN5043;"
"7650"	4	45266274	"b007649"	"b"	"PZE.104035352;PUT.163a.76013805.3742;PZE.104035386;"
"7651"	4	46046729	"b007650"	"b"	"PZE.104035551;PZE.104035562;PZE.104035568;PZE.104035577;SYN32283;SYN32284;PZE.104035620;PZE.104035655;PZE.104035707;PZE.104035759;PZE.104035796;"
"7652"	4	46621485	"b007651"	"b"	"SYN29785;"
"7653"	4	46792773.5	"b007652"	"b"	"PZE.104035870;PZE.104035909;PZE.104035931;PZE.104035952;"
"7654"	4	46936174	"b007653"	"b"	"PZE.104035964;"
"7655"	4	47220205.5	"b007654"	"b"	"PZE.104036092;PZE.104036105;"
"7656"	4	47476677.5	"b007655"	"b"	"PZE.104036156;PZE.104036163;"
"7657"	4	47513739	"b007656"	"b"	"PZA03338.6;PZA03338.2;"
"7658"	4	47537499.5	"b007657"	"b"	"PZE.104036208;PZE.104036207;PZE.104036206;"
"7659"	4	47591749	"b007658"	"b"	"PZE.104036187;"
"7660"	4	47593122	"b007659"	"b"	"PZE.104036190;SYN16779;PZE.104036193;PZE.104036198;"
"7661"	4	49727089.5	"b007660"	"b"	"PZE.104036324;PZE.104036430;SYN10441;SYN21237;PZE.104036804;PZE.104036920;SYN35148;SYN35151;PZE.104036909;SYN35145;PZE.104036947;PZE.104036948;PZE.104036955;PZE.104036993;PZE.104039362;PZE.104039411;PZE.104039446;PZE.104039444;PZE.104039463;PZE.104039505;PZE.104039543;"
"7662"	4	52861388	"b007661"	"b"	"PZE.104040060;"
"7663"	4	53046664.5	"b007662"	"b"	"PZE.104040086;PZE.104040089;PZE.104040102;PZE.104040106;PUT.163a.148941238.439;PZE.104040126;PZE.104040130;PZE.104040195;PZE.104040196;"
"7664"	4	53258666.5	"b007663"	"b"	"PZE.104040226;PZE.104040235;"
"7665"	4	54054051.5	"b007664"	"b"	"PZE.104040263;PZE.104040268;PZE.104040305;PHM14055.6;SYN14321;PZE.104040311;PZE.104040339;PZE.104040340;PZE.104040436;SYN5950;SYN14029;PZE.104040465;SYN14030;SYN14028;PZE.104040485;PZE.104040539;SYN33300;PZE.104040567;PZE.104040599;PZE.104040661;"
"7666"	4	54983029.5	"b007665"	"b"	"PZE.104040670;PZE.104040775;PZE.104040717;"
"7667"	4	55047492	"b007666"	"b"	"PZE.104040716;"
"7668"	4	55083507	"b007667"	"b"	"PZE.104040743;PZE.104040738;"
"7669"	4	55238057.5	"b007668"	"b"	"PZE.104040734;PZE.104040856;PZE.104040858;"
"7670"	4	55862084	"b007669"	"b"	"PZE.104041043;"
"7671"	4	55914303	"b007670"	"b"	"PZE.104041069;"
"7672"	4	56028616	"b007671"	"b"	"PZE.104041132;"
"7673"	4	56152320	"b007672"	"b"	"PZE.104041162;PZE.104041163;"
"7674"	4	56309236	"b007673"	"b"	"PZE.104041230;"
"7675"	4	56310483	"b007674"	"b"	"SYN11715;"
"7676"	4	56533267	"b007675"	"b"	"PZE.104041384;"
"7677"	4	56742000	"b007676"	"b"	"PZE.104041447;"
"7678"	4	56858676	"b007677"	"b"	"PZE.104041508;"
"7679"	4	56915364.5	"b007678"	"b"	"PZE.104041522;PZE.104041524;SYN608;PZE.104041535;PZE.104041542;PZE.104041589;PZE.104041595;"
"7680"	4	57203140.5	"b007679"	"b"	"PZE.104041620;PZE.104041645;PZE.104041815;PZE.104041818;PZE.104041843;"
"7681"	4	57581479.5	"b007680"	"b"	"PZE.104041897;PZE.104041937;"
"7682"	4	57911094	"b007681"	"b"	"PZE.104042023;PZE.104042044;PZE.104042052;"
"7683"	4	57947159	"b007682"	"b"	"PZE.104042078;"
"7684"	4	58031648	"b007683"	"b"	"PZE.104042136;"
"7685"	4	58033711	"b007684"	"b"	"PZE.104042141;"
"7686"	4	58033932	"b007685"	"b"	"PZE.104042142;"
"7687"	4	58233666	"b007686"	"b"	"PZE.104042166;"
"7688"	4	58264057	"b007687"	"b"	"PZE.104042176;"
"7689"	4	58339942	"b007688"	"b"	"SYN1376;"
"7690"	4	58610280	"b007689"	"b"	"PZE.104042261;"
"7691"	4	58957103.5	"b007690"	"b"	"bt.000002007;PZE.104042306;PZE.104042305;PZE.104042303;"
"7692"	4	58958602	"b007691"	"b"	"bt2.4;"
"7693"	4	58959955.5	"b007692"	"b"	"bt2.2;PZE.104042297;"
"7694"	4	58976890	"b007693"	"b"	"PZE.104042295;"
"7695"	4	59488637.5	"b007694"	"b"	"PZE.104042324;PZE.104042331;PZE.104042357;SYN23426;PZE.104042389;PZE.104042420;PZE.104042445;PZE.104042439;PZE.104042525;"
"7696"	4	60098029.5	"b007695"	"b"	"SYN29046;SYN29047;PZE.104042544;PZE.104042640;SYN23264;"
"7697"	4	60589538.5	"b007696"	"b"	"PZE.104042740;PZE.104042800;PZE.104042814;PZE.104042823;PZE.104042829;SYN38123;PZE.104042836;"
"7698"	4	60815127	"b007697"	"b"	"PZE.104042847;"
"7699"	4	60837895.5	"b007698"	"b"	"PZE.104042859;PZE.104042872;"
"7700"	4	61567714	"b007699"	"b"	"PZE.104043078;PZE.104043148;PZE.104043151;"
"7701"	4	61723150	"b007700"	"b"	"PZE.104043156;"
"7702"	4	61723832	"b007701"	"b"	"PZE.104043164;"
"7703"	4	62218127	"b007702"	"b"	"PZE.104043217;"
"7704"	4	62224676	"b007703"	"b"	"PZE.104043236;"
"7705"	4	62324197	"b007704"	"b"	"PZE.104043330;PZE.104043371;PZE.104043390;SYN9834;"
"7706"	4	62463471	"b007705"	"b"	"PZE.104043430;PZE.104043442;SYN24217;PZE.104043516;SYN24219;SYN24224;SYN24223;SYN24220;PZE.104043510;PZE.104043505;"
"7707"	4	62741430.5	"b007706"	"b"	"PZE.104043552;PZE.104043556;PZE.104043577;"
"7708"	4	62788813	"b007707"	"b"	"PZE.104043583;"
"7709"	4	62863091	"b007708"	"b"	"PZE.104043634;PZE.104043636;"
"7710"	4	63101390	"b007709"	"b"	"PZE.104043737;"
"7711"	4	63275732	"b007710"	"b"	"PZE.104043792;"
"7712"	4	63282774	"b007711"	"b"	"PZE.104043808;"
"7713"	4	63428931	"b007712"	"b"	"SYN20937;"
"7714"	4	63969092	"b007713"	"b"	"PZE.104043925;SYN3797;PZE.104043943;PZE.104043973;PZE.104043990;PZE.104043997;PZE.104043998;PZE.104044017;PZE.104044019;PZE.104044020;"
"7715"	4	64114350	"b007714"	"b"	"PZE.104044022;"
"7716"	4	64114986	"b007715"	"b"	"PZE.104044029;"
"7717"	4	64778738	"b007716"	"b"	"PZE.104044127;"
"7718"	4	65262662.5	"b007717"	"b"	"PZE.104044228;PZE.104044230;"
"7719"	4	65264712	"b007718"	"b"	"PZE.104044232;"
"7720"	4	65264739	"b007719"	"b"	"PZE.104044233;"
"7721"	4	65266945	"b007720"	"b"	"PZE.104044234;"
"7722"	4	65267185	"b007721"	"b"	"PZE.104044235;"
"7723"	4	65292882	"b007722"	"b"	"PZE.104044245;PZE.104044277;"
"7724"	4	65469886	"b007723"	"b"	"PZE.104044287;"
"7725"	4	65519789	"b007724"	"b"	"PZE.104044298;"
"7726"	4	65552738	"b007725"	"b"	"PZE.104044319;"
"7727"	4	65597807	"b007726"	"b"	"PZE.104044355;"
"7728"	4	65598738.5	"b007727"	"b"	"PZE.104044356;PZE.104044357;"
"7729"	4	65745889	"b007728"	"b"	"PZE.104044444;"
"7730"	4	65853122	"b007729"	"b"	"PZE.104044469;PZA03706.1;PZE.104044495;PZE.104044496;PZE.104044542;PZA03254.1;PZA03254.2;PZA03254.3;PZA03705.1;SYN9086;PZA03587.1;"
"7731"	4	65958745	"b007730"	"b"	"PZA03753.1;"
"7732"	4	65959860	"b007731"	"b"	"PZA03752.1;"
"7733"	4	65960113	"b007732"	"b"	"PZA03752.2;"
"7734"	4	65962633	"b007733"	"b"	"SYN1377;"
"7735"	4	66255676	"b007734"	"b"	"PZE.104044661;"
"7736"	4	66285313	"b007735"	"b"	"PZE.104044698;"
"7737"	4	66619001	"b007736"	"b"	"PUT.163a.60394215.2897;"
"7738"	4	66731567.5	"b007737"	"b"	"SYN1469;SYN1479;SYN1476;SYN1471;SYN1467;"
"7739"	4	66917487.5	"b007738"	"b"	"SYN23957;PZA03597.1;SYN25529;SYN25539;SYN25538;"
"7740"	4	67021399	"b007739"	"b"	"PZE.104045099;"
"7741"	4	67023127.5	"b007740"	"b"	"SYN25530;SYN25534;SYN25526;SYN25535;"
"7742"	4	67391452	"b007741"	"b"	"SYN27116;PZE.104045370;PZE.104045386;PZE.104045404;PZE.104045407;PZE.104045413;PZE.104045414;PZE.104045444;"
"7743"	4	67651533	"b007742"	"b"	"PZE.104045469;"
"7744"	4	67655446	"b007743"	"b"	"SYN1552;"
"7745"	4	67740234	"b007744"	"b"	"PZE.104045559;"
"7746"	4	68092042.5	"b007745"	"b"	"PZE.104045602;PZE.104045620;PZE.104045618;PZE.104045704;PZE.104045683;PZE.104045678;PZE.104045723;PZE.104045751;PZE.104045759;"
"7747"	4	68284757.5	"b007746"	"b"	"PZE.104045760;PZE.104045794;PZE.104045815;"
"7748"	4	68508970.5	"b007747"	"b"	"PZE.104045865;PZE.104045884;PZE.104045934;PZE.104045936;PZE.104045972;PZE.104045999;"
"7749"	4	68748698	"b007748"	"b"	"PZE.104046013;"
"7750"	4	69287547	"b007749"	"b"	"SYN29051;PZE.104046321;"
"7751"	4	69395482	"b007750"	"b"	"PZE.104046358;"
"7752"	4	69471262	"b007751"	"b"	"PZE.104046399;"
"7753"	4	69921655	"b007752"	"b"	"PZE.104046550;"
"7754"	4	69923630	"b007753"	"b"	"PZE.104046555;"
"7755"	4	69998593	"b007754"	"b"	"PZE.104046603;"
"7756"	4	70071580	"b007755"	"b"	"PZE.104046635;"
"7757"	4	70351653	"b007756"	"b"	"PZE.104046700;"
"7758"	4	70602056	"b007757"	"b"	"PZE.104046822;"
"7759"	4	70635677	"b007758"	"b"	"SYN2287;"
"7760"	4	70700240	"b007759"	"b"	"PZE.104046887;"
"7761"	4	70841281	"b007760"	"b"	"PZE.104046905;PZE.104046902;PZE.104046899;"
"7762"	4	70957703	"b007761"	"b"	"PZE.104046913;"
"7763"	4	71152640	"b007762"	"b"	"PZE.104047012;"
"7764"	4	71214123	"b007763"	"b"	"PZE.104047052;"
"7765"	4	71245348	"b007764"	"b"	"SYN1655;SYN11405;"
"7766"	4	71458022	"b007765"	"b"	"PUT.163a.31611780.1973;PZE.104047232;"
"7767"	4	71640085	"b007766"	"b"	"SYN27576;"
"7768"	4	71672643	"b007767"	"b"	"PZA00218.1;PZE.104047251;PZE.104047276;"
"7769"	4	71986480	"b007768"	"b"	"SYN1613;"
"7770"	4	71987994	"b007769"	"b"	"PZE.104047435;PZE.104047434;"
"7771"	4	72052785	"b007770"	"b"	"SYN1615;"
"7772"	4	72052851	"b007771"	"b"	"PZA02767.1;"
"7773"	4	72053403	"b007772"	"b"	"SYN1622;"
"7774"	4	72053665	"b007773"	"b"	"SYN1620;"
"7775"	4	72069995	"b007774"	"b"	"PZE.104047575;"
"7776"	4	72166598	"b007775"	"b"	"PZE.104047585;PZE.104047586;"
"7777"	4	72406459	"b007776"	"b"	"PZE.104047670;PZE.104047736;"
"7778"	4	72817955	"b007777"	"b"	"PZE.104047850;"
"7779"	4	72849610	"b007778"	"b"	"PZE.104047889;SYN1343;SYN1347;SYN1346;SYN1338;"
"7780"	4	72948025	"b007779"	"b"	"PZE.104047978;"
"7781"	4	72950437	"b007780"	"b"	"SYN9140;"
"7782"	4	72950539	"b007781"	"b"	"ZM004237.0329;"
"7783"	4	73364109	"b007782"	"b"	"PZE.104048107;"
"7784"	4	73605481.5	"b007783"	"b"	"SYN25593;PZE.104048128;PZE.104048161;PZE.104048162;PZE.104048237;PZE.104048234;PZE.104048257;PZE.104048289;PZE.104048285;PZE.104048282;PZE.104048303;PZE.104048308;"
"7785"	4	74171815	"b007784"	"b"	"PZE.104048427;"
"7786"	4	74219188	"b007785"	"b"	"PZE.104048428;PZE.104048444;PZE.104048458;"
"7787"	4	74410987	"b007786"	"b"	"PZE.104048524;"
"7788"	4	74413043	"b007787"	"b"	"PZE.104048556;"
"7789"	4	74457278	"b007788"	"b"	"PZE.104048586;"
"7790"	4	74548482.5	"b007789"	"b"	"SYN30279;SYN39142;SYN39139;SYN39140;PZE.104048680;"
"7791"	4	75230995	"b007790"	"b"	"PZE.104048874;"
"7792"	4	75504210	"b007791"	"b"	"PZE.104049041;"
"7793"	4	75505829	"b007792"	"b"	"PZE.104049074;"
"7794"	4	75633216	"b007793"	"b"	"PZE.104049163;"
"7795"	4	76003526.5	"b007794"	"b"	"PZE.104049236;SYN34023;PZE.104049486;PZE.104049487;PZE.104049489;PZE.104049496;PZE.104049502;PZE.104049503;"
"7796"	4	76335527	"b007795"	"b"	"SYN13277;"
"7797"	4	76383829	"b007796"	"b"	"PZE.104049524;"
"7798"	4	76385229	"b007797"	"b"	"PZE.104049567;"
"7799"	4	76665567	"b007798"	"b"	"PZE.104049598;"
"7800"	4	77245520.5	"b007799"	"b"	"PZE.104049717;PZE.104049719;PZE.104049723;PZE.104049724;PZE.104049727;PZE.104049728;PZE.104049798;PZE.104049824;PZE.104049830;PZE.104049854;PZE.104049858;PZE.104049909;PZE.104049927;PZE.104049978;"
"7801"	4	77483510	"b007800"	"b"	"PZE.104050021;"
"7802"	4	77483645	"b007801"	"b"	"PZE.104050022;"
"7803"	4	77610176	"b007802"	"b"	"PZE.104050106;"
"7804"	4	77614203	"b007803"	"b"	"PZE.104050087;"
"7805"	4	77698907	"b007804"	"b"	"PZE.104050116;"
"7806"	4	77732095	"b007805"	"b"	"PZE.104050138;"
"7807"	4	77783918	"b007806"	"b"	"PZE.104050148;"
"7808"	4	77822774	"b007807"	"b"	"PZE.104050162;"
"7809"	4	77982673	"b007808"	"b"	"PZE.104050238;"
"7810"	4	78256980	"b007809"	"b"	"SYN25563;"
"7811"	4	78259697	"b007810"	"b"	"PZE.104050334;"
